timestamp,simple_returns,log_returns,atr_pct,garman_klass_cc,garman_klass_oc,parkinson
2022-01-01 00:15:00,0.0010578583765113,0.0010572992386300,0.3432642487046632,0.0000056179014783,0.0000007080096194,0.0000042497479374
2022-01-01 00:30:00,0.0058444219198170,0.0058274095388672,0.6858030149453299,0.0000114696671109,0.0000307701975856,0.0000168478077844
2022-01-01 00:45:00,0.0004288164665522,0.0004287245510469,0.3001715265866209,0.0000043901461426,0.0000002872256966,0.0000032468571869
2022-01-01 01:00:00,0.0018216888126876,0.0018200315499952,0.3793399057008144,0.0000059405298718,0.0000032349624872,0.0000051866168114
2022-01-01 01:15:00,0.0011979890897422,0.0011972720734074,0.3981790296288314,0.0000062485698658,0.0000006949938773,0.0000047010521462
2022-01-01 01:30:00,-0.0005982778145767,-0.0005984568541622,0.2414478323112754,0.0000027651410258,0.0000003841814075,0.0000021016807245
2022-01-01 01:45:00,0.0005558762533941,0.0005557218114207,0.2886280546469117,0.0000040031781241,0.0000004111950115,0.0000030022631232
2022-01-01 02:00:00,0.0011325028312570,0.0011318620336833,0.1490204913139153,0.0000004682059522,0.0000016590031061,0.0000008000245318
2022-01-01 02:15:00,-0.0001707504482199,-0.0001707650277373,0.1963630154529156,0.0000019218155861,0.0000000077241695,0.0000013884492668
2022-01-01 02:30:00,-0.0010246776534881,-0.0010252029945357,0.2305524720348391,0.0000022578512579,0.0000010510411800,0.0000019215706373
2022-01-01 02:45:00,0.0005769723908027,0.0005768060062293,0.1769443939225520,0.0000014451942390,0.0000003085101352,0.0000011284543950
2022-01-01 03:00:00,0.0002562843047220,0.0002562514695096,0.1627164927492938,0.0000012990729045,0.0000000656648156,0.0000009553806822
2022-01-01 03:15:00,-0.0002562186399061,-0.0002562514695096,0.1878936692644390,0.0000017530041288,0.0000000306026193,0.0000012730526774
2022-01-01 03:30:00,0.0012173504474298,0.0012166100771730,0.1516348802938727,0.0000005559444936,0.0000015325631117,0.0000008280816931
2022-01-01 03:45:00,-0.0013225255972696,-0.0013234009060780,0.1658279305460780,0.0000004893060283,0.0000022963219988,0.0000009928355091
2022-01-01 04:00:00,-0.0037165192874535,-0.0037234427045928,0.5254389337434320,0.0000084957229769,0.0000138250620378,0.0000099807565206
2022-01-01 04:15:00,0.0015436068947774,0.0015424167582325,0.1715118771974959,0.0000006491339172,0.0000021218714553,0.0000010595158839
2022-01-01 04:30:00,0.0004912922934326,0.0004911716488867,0.1707639423752044,0.0000013571549264,0.0000002627360218,0.0000010521923850
2022-01-01 04:45:00,-0.0006408190599940,-0.0006410244722873,0.2674428859909241,0.0000034003024045,0.0000004426958023,0.0000025761579913
2022-01-01 05:00:00,0.0013915947676038,0.0013906273969598,0.2076687576270098,0.0000015393889214,0.0000015931002329,0.0000015543557115
2022-01-01 05:15:00,0.0133835036558771,0.0132947357111527,1.5264890751272073,0.0000466009024051,0.0001739192407144,0.0000820784730679
2022-01-01 05:30:00,-0.0018143459915612,-0.0018159939108152,0.7151898734177214,0.0000242639219378,0.0000032978338841,0.0000184216695151
2022-01-01 05:45:00,-0.0020115276738386,-0.0020135535127732,0.3381662932747178,0.0000041698125304,0.0000040543977488,0.0000041376519153
2022-01-01 06:00:00,0.0017614461515625,0.0017598966246287,0.4172064709565300,0.0000074384077754,0.0000032722781686,0.0000062775054303
2022-01-01 06:15:00,-0.0034882245993827,-0.0034943226398302,0.3615069130269333,0.0000018388004335,0.0000120191285357,0.0000046755741018
2022-01-01 06:30:00,0.0006152279525637,0.0006150387774335,0.1251670662112566,0.0000006363684680,0.0000003782726977,0.0000005644494416
2022-01-01 06:45:00,-0.0037951066446169,-0.0038023263339548,0.6094905752448835,0.0000130501341629,0.0000144576855499,0.0000134423518470
2022-01-01 07:00:00,-0.0001064124119438,-0.0001064180741462,0.2681592780981973,0.0000035872062686,0.0000000221956760,0.0000025938072273
2022-01-01 07:15:00,-0.0002554169682006,-0.0002554495926698,0.1931875307990263,0.0000018002390743,0.0000001635650208,0.0000013441757911
2022-01-01 07:30:00,0.0025184240006388,0.0025152580852129,0.3355772555248048,0.0000031936251599,0.0000062660214515,0.0000040497560047
2022-01-01 07:45:00,0.0029669716945862,0.0029625789207468,0.3689019569525045,0.0000038261837552,0.0000073006588006,0.0000047943548417
2022-01-01 08:00:00,-0.0012280850343017,-0.0012288397486930,0.2794952147031422,0.0000035323618705,0.0000009918166933,0.0000028244326574
2022-01-01 08:15:00,0.0034979860080560,0.0034918822846842,0.4261182955268179,0.0000039829887085,0.0000130978114613,0.0000065228566692
2022-01-01 08:30:00,-0.0020994368036337,-0.0021016437104618,0.2852012253089680,0.0000021170858360,0.0000035734655610,0.0000025229096575
2022-01-01 08:45:00,-0.0021164642963151,-0.0021187071720770,0.3260251261679052,0.0000035841659133,0.0000045033423278,0.0000038402967003
2022-01-01 09:00:00,0.0014500563817188,0.0014490060651866,0.2673135901705291,0.0000027609503996,0.0000020996185769,0.0000025766686474
2022-01-01 09:15:00,-0.0013346326582493,-0.0013355240736452,0.2182018473010762,0.0000017081348084,0.0000017542902431,0.0000017209961348
2022-01-01 09:30:00,-0.0028637491779979,-0.0028678575531204,0.4030461806071148,0.0000052131158849,0.0000073948961256,0.0000058210743588
2022-01-01 09:45:00,0.0028294260307196,0.0028254307393679,0.3467642428626133,0.0000024831690362,0.0000091017700260,0.0000043274586132
2022-01-01 10:00:00,-0.0001484969982393,-0.0001485080250102,0.3801614925008989,0.0000071919034890,0.0000000232810806,0.0000051943490799
2022-01-01 10:15:00,-0.0051981668505474,-0.0052117243229281,0.5664941016719002,0.0000054716699276,0.0000276061703805,0.0000116395033625
2022-01-01 10:30:00,0.0025593448077292,0.0025560752622149,0.6689438533495443,0.0000198430697577,0.0000065575170466,0.0000161410175525
2022-01-01 10:45:00,-0.0024889910013403,-0.0024920936888862,0.4467419745995277,0.0000076683019723,0.0000060002752584,0.0000072035021925
2022-01-01 11:00:00,0.0010023459159736,0.0010018439027386,0.1528731629345232,0.0000008271772428,0.0000008795934270,0.0000008417831425
2022-01-01 11:15:00,0.0007882906875174,0.0007879801495988,0.1938768988218250,0.0000016367189864,0.0000006209127162,0.0000013536620504
2022-01-01 11:30:00,-0.0002341720952016,-0.0002341995177678,0.2959083748456593,0.0000043611123102,0.0000000766045977,0.0000031672236125
2022-01-01 11:45:00,-0.0041522049272832,-0.0041608492671742,0.4556778740710772,0.0000042698214952,0.0000159239935818,0.0000075172854443
2022-01-01 12:00:00,0.0046118272194662,0.0046012253278800,0.4611827219466240,0.0000024072932950,0.0000211712745179,0.0000076359231891
2022-01-01 12:15:00,-0.0005254150437226,-0.0005255531225746,0.2085830390888119,0.0000020730730567,0.0000002706755890,0.0000015708305332
2022-01-01 12:30:00,0.0020230413765199,0.0020209977840316,0.4535871717881557,0.0000086400270767,0.0000040534214381,0.0000073619580428
2022-01-01 12:45:00,0.0011263654524589,0.0011257315788303,0.2146470013176351,0.0000015858063979,0.0000018483296248,0.0000016589591460
2022-01-01 13:00:00,0.0007854458997600,0.0007851375985547,0.2335109431719277,0.0000025003667457,0.0000005835578102,0.0000019662431830
2022-01-01 13:15:00,-0.0019090446292211,-0.0019108691773850,0.4348379433225861,0.0000080547476569,0.0000036514210131,0.0000068277497693
2022-01-01 13:30:00,0.0006375653504485,0.0006373621920070,0.2444000510052280,0.0000028331416239,0.0000004062305638,0.0000021568768394
2022-01-01 13:45:00,-0.0007433523065160,-0.0007436287298369,0.2038909183586781,0.0000018381119170,0.0000005218471199,0.0000014713314675
